Reviewer username or name,Rating (number),Review (text),Review image,Review date (date time),Review like (number like on that review),Product name,Product category,Product price,Total sold,Total rating,Overall rating,Rating summery,product image url,seller name,Positive Seller Ratings,Seller location,Data source (link of the page),Processing time (Current timestamp)
1***4,5,"জিনিসটা ভালো,  তবে
 উপরে আরো কিছু থাকা দরকার ছিল",,06 Jun 2024,0,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,410,36,,,"https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/99782a838f64e8d1391cfe58f16da6c9.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/4033b150c242a8c1aee37828b6e8dc50.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/a11c8ff49b4a1230f545a4a540984c19.jpg_120x120q80.jpg_.webp",31 Online Shop,80%,Dhaka,https://www.daraz.com.bd/products/-i321672894.html,2025-09-21T03:26:25
Merin J.,1,"age bebohar kore nei valo na mondo,kaj hobe ki na hobe kivabe review dibo na bebohar korei?",,04 Oct 2024,0,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,410,36,,,"https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/99782a838f64e8d1391cfe58f16da6c9.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/4033b150c242a8c1aee37828b6e8dc50.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/a11c8ff49b4a1230f545a4a540984c19.jpg_120x120q80.jpg_.webp",31 Online Shop,80%,Dhaka,https://www.daraz.com.bd/products/-i321672894.html,2025-09-21T03:26:25
Ruhul A.,1,"একদম বাজে জিনিস , কেও কিনবেন না , সুধু টাকা নস্ট করবেন না কেও",,04 Mar 2025,3,"Ginger Essential Oil,pet komanor tel/oil Ginger oil","Health & Beauty, Bath & Body, Bath & Body Accessories",89.0,410,36,,,"https://img.drz.lazcdn.com/static/bd/p/d5f6dfb3a13b6590e5d6c4734e15f17a.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/df360c052e0678e5eb3290c4b946cb12.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/da7ece40ee0a68997a082f8ac1f687ba.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/99782a838f64e8d1391cfe58f16da6c9.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/c0ae25437b65e778801464ebccd975e0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/4033b150c242a8c1aee37828b6e8dc50.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/307d8f5a6a72717b6d9a5d5f55f2aca7.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/a11c8ff49b4a1230f545a4a540984c19.jpg_120x120q80.jpg_.webp",31 Online Shop,80%,Dhaka,https://www.daraz.com.bd/products/-i321672894.html,2025-09-21T03:26:25
Shovo C.,5,সব ঠিকাছে কিন্তু এটা লাগানোর জন্য টোপ টা দেন নাই 👈,,12 Aug 2024,2,Hot Selling Curling Mini Hair Straightener Ceramic Straightening Styling Tools Hair Curler Flats Iron Beard Straightener-Multicolor - Hair Straightener,"Health & Beauty, Beauty Tools, Hair Styling Appliances, Multi-stylers",229.0,159,20,,,"https://img.drz.lazcdn.com/static/bd/p/5d8507d29d08fdc4e56b4eff9cbab2f0.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/7e333771cb80d8ddc5c05478e0e5e085.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3a8623a6f5b10a306e4faa557270febc.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/dc90685b8d990e9e18b118ac8467e64b.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/ae953045e5108066f27c7e34ea2e5f51.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/22210e478fe05f507846f49f420b5c4a.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3edd391dd51070a0ff6336cdef3ec950.png_120x120q80.png_.webp",ELMA POINT,84%,Dhaka,https://www.daraz.com.bd/products/-i344968889.html,2025-09-21T03:27:09
Moyna,5,Thanks for good service,,11 Jul 2024,1,Hot Selling Curling Mini Hair Straightener Ceramic Straightening Styling Tools Hair Curler Flats Iron Beard Straightener-Multicolor - Hair Straightener,"Health & Beauty, Beauty Tools, Hair Styling Appliances, Multi-stylers",229.0,159,20,,,"https://img.drz.lazcdn.com/static/bd/p/5d8507d29d08fdc4e56b4eff9cbab2f0.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/7e333771cb80d8ddc5c05478e0e5e085.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3a8623a6f5b10a306e4faa557270febc.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/dc90685b8d990e9e18b118ac8467e64b.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/ae953045e5108066f27c7e34ea2e5f51.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/22210e478fe05f507846f49f420b5c4a.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3edd391dd51070a0ff6336cdef3ec950.png_120x120q80.png_.webp",ELMA POINT,84%,Dhaka,https://www.daraz.com.bd/products/-i344968889.html,2025-09-21T03:27:09
m***4,5,খুবই ভালো একটা পণ্য সবাই নিতে পারেন তবে ডেলিভারি টা লেট পেয়েছি দ্রুত ডেলিভারি দিবে সব থেকে ভালো হয়,,12 Nov 2024,0,Hot Selling Curling Mini Hair Straightener Ceramic Straightening Styling Tools Hair Curler Flats Iron Beard Straightener-Multicolor - Hair Straightener,"Health & Beauty, Beauty Tools, Hair Styling Appliances, Multi-stylers",229.0,159,20,,,"https://img.drz.lazcdn.com/static/bd/p/5d8507d29d08fdc4e56b4eff9cbab2f0.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/7e333771cb80d8ddc5c05478e0e5e085.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3a8623a6f5b10a306e4faa557270febc.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/dc90685b8d990e9e18b118ac8467e64b.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/ae953045e5108066f27c7e34ea2e5f51.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/22210e478fe05f507846f49f420b5c4a.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3edd391dd51070a0ff6336cdef3ec950.png_120x120q80.png_.webp",ELMA POINT,84%,Dhaka,https://www.daraz.com.bd/products/-i344968889.html,2025-09-21T03:27:09
Promiti S.,5,"হেয়ার স্টেট মেশিনটা খুব ভালো 
আর ডেলিভারি ম্যানও ভালো ছিলো",,20 Oct 2024,0,Hot Selling Curling Mini Hair Straightener Ceramic Straightening Styling Tools Hair Curler Flats Iron Beard Straightener-Multicolor - Hair Straightener,"Health & Beauty, Beauty Tools, Hair Styling Appliances, Multi-stylers",229.0,159,20,,,"https://img.drz.lazcdn.com/static/bd/p/5d8507d29d08fdc4e56b4eff9cbab2f0.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/7e333771cb80d8ddc5c05478e0e5e085.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3a8623a6f5b10a306e4faa557270febc.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/dc90685b8d990e9e18b118ac8467e64b.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/ae953045e5108066f27c7e34ea2e5f51.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/22210e478fe05f507846f49f420b5c4a.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3edd391dd51070a0ff6336cdef3ec950.png_120x120q80.png_.webp",ELMA POINT,84%,Dhaka,https://www.daraz.com.bd/products/-i344968889.html,2025-09-21T03:27:09
Rozina M.,5,jeita chaisi oita same dei nai but mutamuti valo🙂,,01 Nov 2024,0,Hot Selling Curling Mini Hair Straightener Ceramic Straightening Styling Tools Hair Curler Flats Iron Beard Straightener-Multicolor - Hair Straightener,"Health & Beauty, Beauty Tools, Hair Styling Appliances, Multi-stylers",229.0,159,20,,,"https://img.drz.lazcdn.com/static/bd/p/5d8507d29d08fdc4e56b4eff9cbab2f0.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/7e333771cb80d8ddc5c05478e0e5e085.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3a8623a6f5b10a306e4faa557270febc.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/dc90685b8d990e9e18b118ac8467e64b.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/ae953045e5108066f27c7e34ea2e5f51.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/22210e478fe05f507846f49f420b5c4a.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3edd391dd51070a0ff6336cdef3ec950.png_120x120q80.png_.webp",ELMA POINT,84%,Dhaka,https://www.daraz.com.bd/products/-i344968889.html,2025-09-21T03:27:09
Rozina M.,5,jeita chaisi oita same dei nai but mutamuti valo🙂,,01 Nov 2024,0,Hot Selling Curling Mini Hair Straightener Ceramic Straightening Styling Tools Hair Curler Flats Iron Beard Straightener-Multicolor - Hair Straightener,"Health & Beauty, Beauty Tools, Hair Styling Appliances, Multi-stylers",229.0,159,20,,,"https://img.drz.lazcdn.com/static/bd/p/5d8507d29d08fdc4e56b4eff9cbab2f0.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/7e333771cb80d8ddc5c05478e0e5e085.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3a8623a6f5b10a306e4faa557270febc.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/dc90685b8d990e9e18b118ac8467e64b.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/ae953045e5108066f27c7e34ea2e5f51.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/22210e478fe05f507846f49f420b5c4a.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3edd391dd51070a0ff6336cdef3ec950.png_120x120q80.png_.webp",ELMA POINT,84%,Dhaka,https://www.daraz.com.bd/products/-i344968889.html,2025-09-21T03:27:09
Ayshika M.,4,অনটাইম কিন্তু টাকা হিসেবে খারাপ না,,24 Jan 2025,0,Hot Selling Curling Mini Hair Straightener Ceramic Straightening Styling Tools Hair Curler Flats Iron Beard Straightener-Multicolor - Hair Straightener,"Health & Beauty, Beauty Tools, Hair Styling Appliances, Multi-stylers",229.0,159,20,,,"https://img.drz.lazcdn.com/static/bd/p/5d8507d29d08fdc4e56b4eff9cbab2f0.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/7e333771cb80d8ddc5c05478e0e5e085.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3a8623a6f5b10a306e4faa557270febc.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/dc90685b8d990e9e18b118ac8467e64b.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/ae953045e5108066f27c7e34ea2e5f51.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/22210e478fe05f507846f49f420b5c4a.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3edd391dd51070a0ff6336cdef3ec950.png_120x120q80.png_.webp",ELMA POINT,84%,Dhaka,https://www.daraz.com.bd/products/-i344968889.html,2025-09-21T03:27:09
Golam M.,5,অনেক ভালো আপনার চাইলে নিতে পারেন।,,07 Nov 2024,0,Hot Selling Curling Mini Hair Straightener Ceramic Straightening Styling Tools Hair Curler Flats Iron Beard Straightener-Multicolor - Hair Straightener,"Health & Beauty, Beauty Tools, Hair Styling Appliances, Multi-stylers",229.0,159,20,,,"https://img.drz.lazcdn.com/static/bd/p/5d8507d29d08fdc4e56b4eff9cbab2f0.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/7e333771cb80d8ddc5c05478e0e5e085.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3a8623a6f5b10a306e4faa557270febc.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/dc90685b8d990e9e18b118ac8467e64b.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/ae953045e5108066f27c7e34ea2e5f51.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/22210e478fe05f507846f49f420b5c4a.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3edd391dd51070a0ff6336cdef3ec950.png_120x120q80.png_.webp",ELMA POINT,84%,Dhaka,https://www.daraz.com.bd/products/-i344968889.html,2025-09-21T03:27:09
Rahim S.,5,Alahmdulillah onak valo silo 🥰,,02 Oct 2024,0,Hot Selling Curling Mini Hair Straightener Ceramic Straightening Styling Tools Hair Curler Flats Iron Beard Straightener-Multicolor - Hair Straightener,"Health & Beauty, Beauty Tools, Hair Styling Appliances, Multi-stylers",229.0,159,20,,,"https://img.drz.lazcdn.com/static/bd/p/5d8507d29d08fdc4e56b4eff9cbab2f0.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/7e333771cb80d8ddc5c05478e0e5e085.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3a8623a6f5b10a306e4faa557270febc.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/dc90685b8d990e9e18b118ac8467e64b.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/ae953045e5108066f27c7e34ea2e5f51.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/22210e478fe05f507846f49f420b5c4a.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3edd391dd51070a0ff6336cdef3ec950.png_120x120q80.png_.webp",ELMA POINT,84%,Dhaka,https://www.daraz.com.bd/products/-i344968889.html,2025-09-21T03:27:09
Jannatul M.,4,eitar quality ta best 🫂🫀,,12 Nov 2024,0,Hot Selling Curling Mini Hair Straightener Ceramic Straightening Styling Tools Hair Curler Flats Iron Beard Straightener-Multicolor - Hair Straightener,"Health & Beauty, Beauty Tools, Hair Styling Appliances, Multi-stylers",229.0,159,20,,,"https://img.drz.lazcdn.com/static/bd/p/5d8507d29d08fdc4e56b4eff9cbab2f0.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/7e333771cb80d8ddc5c05478e0e5e085.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3a8623a6f5b10a306e4faa557270febc.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/dc90685b8d990e9e18b118ac8467e64b.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/ae953045e5108066f27c7e34ea2e5f51.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/22210e478fe05f507846f49f420b5c4a.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3edd391dd51070a0ff6336cdef3ec950.png_120x120q80.png_.webp",ELMA POINT,84%,Dhaka,https://www.daraz.com.bd/products/-i344968889.html,2025-09-21T03:27:09
arohimim614,5,onak vlo hoice 🥰🥰🥰,,24 Sep 2024,0,Hot Selling Curling Mini Hair Straightener Ceramic Straightening Styling Tools Hair Curler Flats Iron Beard Straightener-Multicolor - Hair Straightener,"Health & Beauty, Beauty Tools, Hair Styling Appliances, Multi-stylers",229.0,159,20,,,"https://img.drz.lazcdn.com/static/bd/p/5d8507d29d08fdc4e56b4eff9cbab2f0.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/7e333771cb80d8ddc5c05478e0e5e085.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3a8623a6f5b10a306e4faa557270febc.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/dc90685b8d990e9e18b118ac8467e64b.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/ae953045e5108066f27c7e34ea2e5f51.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/22210e478fe05f507846f49f420b5c4a.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3edd391dd51070a0ff6336cdef3ec950.png_120x120q80.png_.webp",ELMA POINT,84%,Dhaka,https://www.daraz.com.bd/products/-i344968889.html,2025-09-21T03:27:09
farzanalima769,5,good produc,,18 Oct 2024,0,Hot Selling Curling Mini Hair Straightener Ceramic Straightening Styling Tools Hair Curler Flats Iron Beard Straightener-Multicolor - Hair Straightener,"Health & Beauty, Beauty Tools, Hair Styling Appliances, Multi-stylers",229.0,159,20,,,"https://img.drz.lazcdn.com/static/bd/p/5d8507d29d08fdc4e56b4eff9cbab2f0.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/7e333771cb80d8ddc5c05478e0e5e085.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3a8623a6f5b10a306e4faa557270febc.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/dc90685b8d990e9e18b118ac8467e64b.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/ae953045e5108066f27c7e34ea2e5f51.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/22210e478fe05f507846f49f420b5c4a.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3edd391dd51070a0ff6336cdef3ec950.png_120x120q80.png_.webp",ELMA POINT,84%,Dhaka,https://www.daraz.com.bd/products/-i344968889.html,2025-09-21T03:27:09
Md. O.,5,ভালো,,28 Oct 2024,0,Hot Selling Curling Mini Hair Straightener Ceramic Straightening Styling Tools Hair Curler Flats Iron Beard Straightener-Multicolor - Hair Straightener,"Health & Beauty, Beauty Tools, Hair Styling Appliances, Multi-stylers",229.0,159,20,,,"https://img.drz.lazcdn.com/static/bd/p/5d8507d29d08fdc4e56b4eff9cbab2f0.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/7e333771cb80d8ddc5c05478e0e5e085.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3a8623a6f5b10a306e4faa557270febc.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/dc90685b8d990e9e18b118ac8467e64b.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/ae953045e5108066f27c7e34ea2e5f51.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/22210e478fe05f507846f49f420b5c4a.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/3edd391dd51070a0ff6336cdef3ec950.png_120x120q80.png_.webp",ELMA POINT,84%,Dhaka,https://www.daraz.com.bd/products/-i344968889.html,2025-09-21T03:27:09
Masud A.,5,অনেক ভাল প্রাইজ অনুযায়ী,,11 Oct 2024,0,Led Light Ear Cleaner Flashlight Earpick- Ear Protection - Sara Enterprise BD,"Tools, DIY & Outdoor, Protective Clothing & Equipment, Ear Protection",49.0,21,4,,,"https://img.drz.lazcdn.com/static/bd/p/51028195d3d0e4b67b7ce7990a1f65ad.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/a017a6135b35e1e8153a546b970a7c3c.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/f407c847d9e43fcb5f35b92961eeb335.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/d6cd0ddaf6848cebc60928f8f6625b63.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/e330bb652e630d7a3ab0f599b466ec11.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/d6cd0ddaf6848cebc60928f8f6625b63.png_120x120q80.png_.webp",Sara Enterprise BD,84%,Dhaka,https://www.daraz.com.bd/products/led-light-ear-cleaner-flashlight-earpick-ear-protection-sara-enterprise-bd-i338861837.html,2025-09-21T03:27:39
sumaiyaafrose.me,5,valo,,07 May 2025,0,Led Light Ear Cleaner Flashlight Earpick- Ear Protection - Sara Enterprise BD,"Tools, DIY & Outdoor, Protective Clothing & Equipment, Ear Protection",49.0,21,4,,,"https://img.drz.lazcdn.com/static/bd/p/51028195d3d0e4b67b7ce7990a1f65ad.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/a017a6135b35e1e8153a546b970a7c3c.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/f407c847d9e43fcb5f35b92961eeb335.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/d6cd0ddaf6848cebc60928f8f6625b63.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/e330bb652e630d7a3ab0f599b466ec11.png_120x120q80.png_.webp, https://img.drz.lazcdn.com/static/bd/p/d6cd0ddaf6848cebc60928f8f6625b63.png_120x120q80.png_.webp",Sara Enterprise BD,84%,Dhaka,https://www.daraz.com.bd/products/led-light-ear-cleaner-flashlight-earpick-ear-protection-sara-enterprise-bd-i338861837.html,2025-09-21T03:27:39
Maruf,5,"ভালো আছে,চাইলে নিতে পারেন!",,12 Sep 2023,1,Lavender Hard Wax - 100g Hair Removal,"Health & Beauty, Beauty Tools, Hair Removal Appliances",260.0,271,43,,,"https://img.drz.lazcdn.com/static/bd/p/e413f7ac90d097c71c7fff8054b7b346.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/g/kf/S05e6718b7bd44cb19633eeaae73bb1e2M.jpg_120x120q80.jpg_.webp",First Shop,87%,Dhaka,https://www.daraz.com.bd/products/lavender-hard-wax-100g-hair-removal-i318015531.html,2025-09-21T03:28:27
Rubel I.,5,ভালো।।চাইলে নিতে পারেন।। ধন্যবাদ সেলারকে।।কিন্তু ডেলিভারিতে অনেক দেরিতে পেয়েছি,,16 Nov 2023,0,Lavender Hard Wax - 100g Hair Removal,"Health & Beauty, Beauty Tools, Hair Removal Appliances",260.0,271,43,,,"https://img.drz.lazcdn.com/static/bd/p/e413f7ac90d097c71c7fff8054b7b346.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/g/kf/S05e6718b7bd44cb19633eeaae73bb1e2M.jpg_120x120q80.jpg_.webp",First Shop,87%,Dhaka,https://www.daraz.com.bd/products/lavender-hard-wax-100g-hair-removal-i318015531.html,2025-09-21T03:28:27
Habiba,3,ami dui pack nisilam . ek pack er bean green color ta te motamuti kaj kaj kore onnota brownta te kono kaj hoy na agula real ta na.,,10 Nov 2023,0,Lavender Hard Wax - 100g Hair Removal,"Health & Beauty, Beauty Tools, Hair Removal Appliances",260.0,271,43,,,"https://img.drz.lazcdn.com/static/bd/p/e413f7ac90d097c71c7fff8054b7b346.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/g/kf/S05e6718b7bd44cb19633eeaae73bb1e2M.jpg_120x120q80.jpg_.webp",First Shop,87%,Dhaka,https://www.daraz.com.bd/products/lavender-hard-wax-100g-hair-removal-i318015531.html,2025-09-21T03:28:27
Umme S.,5,আলহামদুলিল্লাহ ভালো ই,,21 Sep 2023,1,Lavender Hard Wax - 100g Hair Removal,"Health & Beauty, Beauty Tools, Hair Removal Appliances",260.0,271,43,,,"https://img.drz.lazcdn.com/static/bd/p/e413f7ac90d097c71c7fff8054b7b346.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/g/kf/S05e6718b7bd44cb19633eeaae73bb1e2M.jpg_120x120q80.jpg_.webp",First Shop,87%,Dhaka,https://www.daraz.com.bd/products/lavender-hard-wax-100g-hair-removal-i318015531.html,2025-09-21T03:28:27
Sadia R.,4,কাজ হয়। চাইলে নিতে পারেন। ভালো আছে।,,03 May 2025,0,Lavender Hard Wax - 100g Hair Removal,"Health & Beauty, Beauty Tools, Hair Removal Appliances",260.0,271,43,,,"https://img.drz.lazcdn.com/static/bd/p/e413f7ac90d097c71c7fff8054b7b346.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/g/kf/S05e6718b7bd44cb19633eeaae73bb1e2M.jpg_120x120q80.jpg_.webp",First Shop,87%,Dhaka,https://www.daraz.com.bd/products/lavender-hard-wax-100g-hair-removal-i318015531.html,2025-09-21T03:28:27
